Municipio,Classe_eta_capofamiglia,Genere_capofamiglia,Numero_componenti,Tipologia_familiare,Cittadinanza,Frq
1,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Cina,1
1,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Filippine,2
1,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Filippine,1
1,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Ecuador,1
1,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Perù,1
1,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Altri paesi,4
1,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Italia,912
1,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Italia,648
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Italia,162
1,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Sri Lanka,8
1,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Sri Lanka,7
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Sri Lanka,1
1,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Cina,19
1,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Cina,12
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Cina,3
1,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Filippine,26
1,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Filippine,4
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Filippine,1
1,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Egitto,2
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Egitto,1
1,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Ecuador,4
1,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Ecuador,2
1,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Perù,9
1,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Perù,3
1,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Altri paesi,99
1,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Altri paesi,64
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Altri paesi,20
1,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Italia,786
1,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Italia,330
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Italia,71
1,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Sri Lanka,9
1,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Sri Lanka,2
1,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Cina,9
1,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Cina,1
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Cina,2
1,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Filippine,23
1,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Filippine,1
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Filippine,1
1,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Ecuador,2
1,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Ecuador,1
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Ecuador,1
1,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Perù,10
1,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Perù,2
1,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Altri paesi,48
1,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Altri paesi,12
1,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,4
1,Da 35 a 64 anni,Femmine,2,Altre tipologie,Italia,141
1,Da 35 a 64 anni,Femmine,3,Altre tipologie,Italia,17
1,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Italia,2
1,Da 35 a 64 anni,Femmine,2,Altre tipologie,Sri Lanka,2
1,Da 35 a 64 anni,Femmine,2,Altre tipologie,Cina,2
1,Da 35 a 64 anni,Femmine,2,Altre tipologie,Filippine,11
1,Da 35 a 64 anni,Femmine,3,Altre tipologie,Filippine,1
1,Da 35 a 64 anni,Femmine,2,Altre tipologie,Perù,2
1,Da 35 a 64 anni,Femmine,2,Altre tipologie,Altri paesi,14
1,Da 65 a 79 anni,Maschi,1,Single,Italia,1386
1,Da 65 a 79 anni,Maschi,1,Single,Sri Lanka,10
1,Da 65 a 79 anni,Maschi,1,Single,Cina,4
1,Da 65 a 79 anni,Maschi,1,Single,Filippine,8
1,Da 65 a 79 anni,Maschi,1,Single,Egitto,4
1,Da 65 a 79 anni,Maschi,1,Single,Ecuador,1
1,Da 65 a 79 anni,Maschi,1,Single,Perù,7
1,Da 65 a 79 anni,Maschi,1,Single,Altri paesi,65
1,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Italia,2703
1,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Italia,30
1,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata senza figli,Italia,2
1,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Sri Lanka,9
1,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Sri Lanka,1
1,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Cina,1
1,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Cina,1
1,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata senza figli,Cina,1
1,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Filippine,21
1,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Filippine,1
1,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Egitto,1
1,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Ecuador,1
1,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Perù,3
1,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Altri paesi,46
1,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Altri paesi,1
1,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Italia,63
1,Da 65 a 79 anni,Maschi,3,Coppia convivente senza figli,Italia,2
1,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Sri Lanka,2
1,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Cina,1
1,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Filippine,5
1,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Ecuador,1
1,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Perù,1
1,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Altri paesi,12
1,Da 65 a 79 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Italia,38
1,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,25
1,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Sri Lanka,1
1,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Altri paesi,2
1,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Italia,705
1,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,220
1,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Sri Lanka,5
1,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Cina,2
1,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Cina,2
1,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Filippine,2
1,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Filippine,1
1,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Egitto,1
1,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Altri paesi,10
1,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Altri paesi,4
1,Da 65 a 79 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Italia,6
1,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,3
1,Da 65 a 79 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Italia,13
1,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,5
1,Da 65 a 79 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Sri Lanka,1
1,Da 65 a 79 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Cina,1
1,Da 65 a 79 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Altri paesi,2
1,Da 65 a 79 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Italia,11
1,Da 65 a 79 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Italia,7
1,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Italia,4
1,Da 65 a 79 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Altri paesi,1
1,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Altri paesi,1
1,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Italia,195
1,Da 65 a 79 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Italia,53
1,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Italia,10
1,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Cina,1
1,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Egitto,1
1,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Altri paesi,8
1,Da 65 a 79 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Altri paesi,3
1,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,1
1,Da 65 a 79 anni,Maschi,2,Altre tipologie,Italia,55
1,Da 65 a 79 anni,Maschi,3,Altre tipologie,Italia,4
1,Da 65 a 79 anni,Maschi,4 e più,Altre tipologie,Italia,1
1,Da 65 a 79 anni,Maschi,2,Altre tipologie,Filippine,1
1,Da 65 a 79 anni,Maschi,2,Altre tipologie,Altri paesi,7
1,Da 65 a 79 anni,Femmine,1,Single,Italia,2686
1,Da 65 a 79 anni,Femmine,1,Single,Sri Lanka,11
1,Da 65 a 79 anni,Femmine,1,Single,Cina,8
1,Da 65 a 79 anni,Femmine,1,Single,Filippine,95
1,Da 65 a 79 anni,Femmine,1,Single,Egitto,1
1,Da 65 a 79 anni,Femmine,1,Single,Ecuador,14
1,Da 65 a 79 anni,Femmine,1,Single,Perù,28
1,Da 65 a 79 anni,Femmine,1,Single,Altri paesi,194
1,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Italia,340
1,Da 65 a 79 anni,Femmine,3,Coppia sposata senza figli,Italia,2
1,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata senza figli,Italia,1
1,Da 65 a 79 anni,Femmine,3,Coppia sposata senza figli,Sri Lanka,1
1,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Filippine,9
1,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Ecuador,1
1,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Perù,2
1,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Altri paesi,6
1,Da 65 a 79 anni,Femmine,2,Coppia convivente senza figli,Italia,33
1,Da 65 a 79 anni,Femmine,4 e più,Coppia convivente senza figli,Italia,1
1,Da 65 a 79 anni,Femmine,2,Coppia convivente senza figli,Filippine,3
1,Da 65 a 79 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Italia,55
1,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,13
1,Da 65 a 79 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Cina,1
1,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Cina,1
1,Da 65 a 79 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Filippine,2
1,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Filippine,0
1,Da 65 a 79 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Altri paesi,1
1,Da 65 a 79 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Italia,5
1,Da 65 a 79 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,1
1,Da 65 a 79 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Italia,1
1,Da 65 a 79 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Italia,2
1,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Italia,1
1,Da 65 a 79 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Altri paesi,1
1,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Italia,419
1,Da 65 a 79 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Italia,87
1,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Italia,35
1,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Cina,1
1,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Ecuador,1
1,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Altri paesi,3
1,Da 65 a 79 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Altri paesi,1
1,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,2
1,Da 65 a 79 anni,Femmine,2,Altre tipologie,Italia,55
1,Da 65 a 79 anni,Femmine,3,Altre tipologie,Italia,4
1,Da 65 a 79 anni,Femmine,4 e più,Altre tipologie,Italia,2
1,Da 65 a 79 anni,Femmine,3,Altre tipologie,Cina,1
1,Da 65 a 79 anni,Femmine,2,Altre tipologie,Filippine,1
1,Da 65 a 79 anni,Femmine,2,Altre tipologie,Altri paesi,2
1,80 anni e più,Maschi,1,Single,Italia,1068
1,80 anni e più,Maschi,1,Single,Sri Lanka,2
1,80 anni e più,Maschi,1,Single,Cina,2
1,80 anni e più,Maschi,1,Single,Altri paesi,23
1,80 anni e più,Maschi,2,Coppia sposata senza figli,Italia,2051
1,80 anni e più,Maschi,3,Coppia sposata senza figli,Italia,21
1,80 anni e più,Maschi,4 e più,Coppia sposata senza figli,Italia,1
1,80 anni e più,Maschi,2,Coppia sposata senza figli,Filippine,1
1,80 anni e più,Maschi,2,Coppia sposata senza figli,Altri paesi,17
1,80 anni e più,Maschi,2,Coppia convivente senza figli,Italia,20
1,80 anni e più,Maschi,4 e più,Coppia convivente senza figli,Italia,1
1,80 anni e più,Maschi,3,Coppia sposata con almeno un figlio minorenne,Italia,2
1,80 anni e più,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,1
1,80 anni e più,Maschi,3,Coppia sposata con figli tutti maggiorenni,Italia,254
1,80 anni e più,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,37
1,80 anni e più,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Cina,1
1,80 anni e più,Maschi,3,Coppia convivente con figli tutti maggiorenni,Italia,3
1,80 anni e più,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,1
1,80 anni e più,Maschi,2,Monogenitore con almeno un figlio minorenne,Italia,2
1,80 anni e più,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Italia,1
1,80 anni e più,Maschi,2,Monogenitore con figli tutti maggiorenni,Italia,111
1,80 anni e più,Maschi,3,Monogenitore con figli tutti maggiorenni,Italia,18
1,80 anni e più,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Italia,9
1,80 anni e più,Maschi,2,Altre tipologie,Italia,28
1,80 anni e più,Maschi,3,Altre tipologie,Italia,3
1,80 anni e più,Femmine,1,Single,Italia,3561
1,80 anni e più,Femmine,1,Single,Cina,5
1,80 anni e più,Femmine,1,Single,Filippine,4
1,80 anni e più,Femmine,1,Single,Egitto,1
1,80 anni e più,Femmine,1,Single,Perù,1
1,80 anni e più,Femmine,1,Single,Altri paesi,62
1,80 anni e più,Femmine,2,Coppia sposata senza figli,Italia,119
1,80 anni e più,Femmine,3,Coppia sposata senza figli,Italia,1
1,80 anni e più,Femmine,4 e più,Coppia sposata senza figli,Italia,1
1,80 anni e più,Femmine,2,Coppia sposata senza figli,Altri paesi,1
1,80 anni e più,Femmine,2,Coppia convivente senza figli,Italia,9
1,80 anni e più,Femmine,3,Coppia sposata con figli tutti maggiorenni,Italia,12
1,80 anni e più,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,1
1,80 anni e più,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,1
1,80 anni e più,Femmine,3,Coppia convivente con figli tutti maggiorenni,Italia,1
1,80 anni e più,Femmine,2,Monogenitore con almeno un figlio minorenne,Italia,2
1,80 anni e più,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Italia,1
1,80 anni e più,Femmine,2,Monogenitore con figli tutti maggiorenni,Italia,498
1,80 anni e più,Femmine,3,Monogenitore con figli tutti maggiorenni,Italia,74
1,80 anni e più,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Italia,31
1,80 anni e più,Femmine,2,Monogenitore con figli tutti maggiorenni,Altri paesi,1
1,80 anni e più,Femmine,2,Altre tipologie,Italia,77
1,80 anni e più,Femmine,3,Altre tipologie,Italia,13
1,80 anni e più,Femmine,2,Altre tipologie,Altri paesi,1
2,Da 18 a 34 anni,Maschi,1,Single,Italia,1879
2,Da 18 a 34 anni,Maschi,1,Single,Sri Lanka,42
2,Da 18 a 34 anni,Maschi,1,Single,Cina,167
2,Da 18 a 34 anni,Maschi,1,Single,Filippine,52
2,Da 18 a 34 anni,Maschi,1,Single,Egitto,403
2,Da 18 a 34 anni,Maschi,1,Single,Ecuador,21
2,Da 18 a 34 anni,Maschi,1,Single,Perù,36
2,Da 18 a 34 anni,Maschi,1,Single,Altri paesi,1275
2,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Italia,219
2,Da 18 a 34 anni,Maschi,3,Coppia sposata senza figli,Italia,3
2,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Sri Lanka,7
2,Da 18 a 34 anni,Maschi,3,Coppia sposata senza figli,Sri Lanka,2
2,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata senza figli,Sri Lanka,1
2,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Cina,7
2,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Filippine,2
2,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata senza figli,Filippine,1
2,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Ecuador,3
2,Da 18 a 34 anni,Maschi,3,Coppia sposata senza figli,Perù,1
2,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Altri paesi,42
2,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Italia,369
2,Da 18 a 34 anni,Maschi,3,Coppia convivente senza figli,Italia,4
2,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Sri Lanka,17
2,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Cina,19
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente senza figli,Cina,1
2,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Filippine,7
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente senza figli,Filippine,3
2,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Egitto,5
2,Da 18 a 34 anni,Maschi,3,Coppia convivente senza figli,Ecuador,1
2,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Perù,3
2,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Altri paesi,56
2,Da 18 a 34 anni,Maschi,3,Coppia convivente senza figli,Altri paesi,1
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente senza figli,Altri paesi,1
2,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Italia,158
2,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,61
2,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Sri Lanka,9
2,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Sri Lanka,7
2,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Cina,10
2,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Cina,7
2,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Filippine,28
2,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Filippine,27
2,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Egitto,13
2,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Egitto,41
2,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Ecuador,3
2,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Perù,3
2,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Perù,3
2,Da 18 a 34 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Altri paesi,44
2,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Altri paesi,19
2,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Italia,92
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,39
2,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Sri Lanka,3
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Sri Lanka,15
2,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Cina,23
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Cina,24
2,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Filippine,18
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Filippine,26
2,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Egitto,13
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Egitto,32
2,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Ecuador,3
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Ecuador,1
2,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Perù,3
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Perù,1
2,Da 18 a 34 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Altri paesi,47
2,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Altri paesi,32
2,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Italia,15
2,Da 18 a 34 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Italia,1
2,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Sri Lanka,3
2,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Cina,15
2,Da 18 a 34 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Cina,3
2,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Filippine,2
2,Da 18 a 34 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Filippine,2
2,Da 18 a 34 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Egitto,10
2,Da 18 a 34 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Egitto,1
